ID;Mag (I);Mag (V);Period;Uncertainty Period;A.Mag (V);A.Mag (I);Dis. Mod. W;Distance 1;Distance2;Distance 3;Distance 1 +;Distance 1 -;Distance 2 +;Distance 2 -;Distance 3 +;Distance 3 -
OGLE-LMC-CEP-2856;15,33;16,10;3,550711;0,000003;-2,44;-3,22;18,47;51.223,40;51.276,47;49.402,06;51.223,43;51.223,38;51.276,50;51.276,45;49.378,30;49.378,20
OGLE-LMC-CEP-0541;15,33;16,07;3,245202;0,000005;-2,34;-3,10;18,46;47.995,78;48.619,09;52.814,26;47.995,82;47.995,74;48.619,13;48.619,04;49.219,90;49.219,85
OGLE-LMC-CEP-1774;15,33;16,04;2,965166;0,000003;-2,23;-2,99;18,58;45.130,92;46.070,66;45.833,60;45.130,94;45.130,89;46.070,69;46.070,63;51.927,67;51.927,60
OGLE-LMC-CEP-2385;15,33;16,08;3,193898;0,000009;-2,32;-3,08;18,49;47.786,74;48.159,05;47.058,39;47.786,82;47.786,67;48.159,14;48.158,97;50.000,10;49.999,88
OGLE-LMC-CEP-0522;15,33;16,06;3,144056;0,000004;-2,30;-3,06;17,75;46.952,61;47.731,23;49.399,38;46.952,65;46.952,58;47.731,27;47.731,20;35.463,48;35.463,43
OGLE-LMC-CEP-1792;15,33;16,00;2,844698;0,000003;-2,19;-2,93;18,31;43.396,56;44.986,06;52.851,94;43.396,58;43.396,54;44.986,09;44.986,04;45.959,35;45.959,29
OGLE-LMC-CEP-2650;15,33;16,13;3,269675;0,000003;-2,35;-3,11;18,69;49.652,99;48.905,02;49.773,53;49.653,01;49.652,97;48.905,04;48.904,99;54.689,42;54.689,35
OGLE-LMC-CEP-1502;15,33;16,07;3,340248;0,000004;-2,37;-3,14;18,52;48.696,51;49.554,87;48.942,49;48.696,54;48.696,48;49.554,91;49.554,84;50.596,04;50.595,96
OGLE-LMC-CEP-0191;15,34;16,04;3,354004;0,000009;-2,38;-3,15;18,44;48.289,31;49.699,41;49.693,83;48.289,38;48.289,23;49.699,49;49.699,33;48.824,56;48.824,49
OGLE-LMC-CEP-2459;15,34;15,99;2,982736;0,000001;-2,24;-2,99;18,55;44.304,14;46.339,91;51.008,30;44.304,15;44.304,13;46.339,92;46.339,90;51.273,20;51.273,17
OGLE-LMC-CEP-0463;15,34;16,08;3,340593;0,000014;-2,37;-3,14;18,48;48.946,52;49.603,59;50.598,58;48.946,62;48.946,41;49.603,71;49.603,47;49.580,11;49.579,95
OGLE-LMC-CEP-2784;15,34;16,14;3,224295;0,000004;-2,33;-3,10;18,51;49.351,94;48.565,99;51.860,73;49.351,97;49.351,90;48.566,02;48.565,95;50.350,95;50.350,86
OGLE-LMC-CEP-0304;15,34;16,15;3,652366;0,000012;-2,48;-3,26;18,60;53.114,69;52.412,13;48.900,29;53.114,79;53.114,60;52.412,24;52.412,03;52.381,81;52.381,70
OGLE-LMC-CEP-0933;15,34;15,98;2,894750;0,000003;-2,21;-2,96;18,54;43.321,19;45.645,42;54.419,44;43.321,21;43.321,17;45.645,44;45.645,39;51.146,72;51.146,68
OGLE-LMC-CEP-1728;15,34;16,09;3,267805;0,000002;-2,35;-3,11;18,52;48.574,99;49.068,77;52.125,73;48.575,01;48.574,98;49.068,79;49.068,75;50.639,92;50.639,89
OGLE-LMC-CEP-0783;15,34;16,10;3,385917;0,000008;-2,39;-3,16;18,49;49.802,04;50.142,37;51.192,13;49.802,10;49.801,98;50.142,44;50.142,31;49.968,55;49.968,44
OGLE-LMC-CEP-2378;15,34;16,00;3,031110;0,000007;-2,26;-3,02;18,68;44.789,41;46.937,89;32.604,63;44.789,46;44.789,35;46.937,95;46.937,83;54.379,30;54.379,14
OGLE-LMC-CEP-3146;15,34;16,27;3,786747;0,000006;-2,52;-3,30;18,61;57.199,76;53.603,56;51.345,16;57.199,81;57.199,71;53.603,61;53.603,51;52.740,30;52.740,13
OGLE-LMC-CEP-0025;15,34;16,16;3,733500;0,000010;-2,50;-3,29;18,52;53.915,05;53.177,08;57.496,29;53.915,13;53.914,97;53.177,16;53.177,00;50.527,24;50.527,21
OGLE-LMC-CEP-0216;15,34;16,10;3,398615;0,000004;-2,39;-3,16;18,54;49.924,68;50.277,63;51.425,05;49.924,71;49.924,65;50.277,66;50.277,59;51.155,61;51.155,58
OGLE-LMC-CEP-1257;15,34;16,12;3,197619;0,000002;-2,32;-3,08;18,61;48.772,77;48.481,90;50.952,60;48.772,79;48.772,76;48.481,91;48.481,88;52.808,82;52.808,80
OGLE-LMC-CEP-1947;15,34;16,10;3,374485;0,000002;-2,38;-3,15;18,53;49.826,78;50.064,35;50.307,23;49.826,79;49.826,76;50.064,37;50.064,33;50.899,53;50.899,49
OGLE-LMC-CEP-2413;15,34;16,09;3,300944;0,000006;-2,36;-3,13;18,56;49.017,68;49.410,53;50.039,35;49.017,73;49.017,63;49.410,59;49.410,48;51.415,33;51.415,19
OGLE-LMC-CEP-0017;15,35;15,99;3,677256;0,000030;-2,48;-3,27;18,70;49.566,67;52.746,25;50.787,77;49.566,89;49.566,46;52.746,50;52.745,99;54.907,03;54.906,95
OGLE-LMC-CEP-0772;15,35;16,04;3,073529;0,000003;-2,28;-3,03;18,26;46.067,89;47.394,11;53.303,59;46.067,91;46.067,87;47.394,14;47.394,09;44.882,45;44.882,41
OGLE-LMC-CEP-1724;15,35;16,01;2,988650;0,000001;-2,24;-3,00;18,48;44.802,65;46.608,85;54.355,32;44.802,66;44.802,64;46.608,87;46.608,84;49.593,56;49.593,54
OGLE-LMC-CEP-2528;15,35;16,26;3,647906;0,000006;-2,47;-3,26;18,51;55.709,76;52.494,67;50.231,55;55.709,81;55.709,71;52.494,72;52.494,62;50.378,63;50.378,48
OGLE-LMC-CEP-0582;15,35;16,16;3,450836;0,000010;-2,41;-3,18;18,49;51.790,67;50.807,24;49.943,36;51.790,76;51.790,59;50.807,33;50.807,15;49.934,81;49.934,74
OGLE-LMC-CEP-3211;15,35;16,17;3,467424;0,000004;-2,42;-3,19;18,65;52.043,16;50.952,81;52.174,90;52.043,20;52.043,13;50.952,85;50.952,77;53.607,61;53.607,51
OGLE-LMC-CEP-2055;15,35;16,10;3,425011;0,000009;-2,40;-3,17;18,52;50.246,93;50.603,36;50.699,82;50.247,00;50.246,85;50.603,44;50.603,28;50.600,46;50.600,27
OGLE-LMC-CEP-1382;15,35;16,09;3,205203;0,000004;-2,32;-3,09;18,53;48.075,84;48.662,39;51.937,88;48.075,87;48.075,81;48.662,42;48.662,36;50.722,15;50.722,09
OGLE-LMC-CEP-3036;15,35;16,23;3,609924;0,000002;-2,46;-3,24;18,67;54.639,15;52.240,02;48.569,35;54.639,17;54.639,13;52.240,04;52.240,00;54.160,47;54.160,40
OGLE-LMC-CEP-0369;15,35;16,12;3,337967;0,000005;-2,37;-3,14;18,42;49.904,46;49.878,04;49.907,34;49.904,50;49.904,42;49.878,08;49.878,00;48.364,07;48.364,02
OGLE-LMC-CEP-2290;15,35;16,14;3,294914;0,000002;-2,36;-3,12;18,51;50.064,36;49.493,22;52.884,72;50.064,38;50.064,35;49.493,24;49.493,21;50.325,20;50.325,17
OGLE-LMC-CEP-2382;15,35;16,08;3,277332;0,000006;-2,35;-3,12;18,51;48.583,40;49.358,22;50.578,05;48.583,45;48.583,35;49.358,28;49.358,17;50.307,02;50.306,89
OGLE-LMC-CEP-3122;15,35;15,99;2,707959;0,000004;-2,13;-2,87;18,44;42.036,92;44.046,79;51.664,11;42.036,95;42.036,89;44.046,83;44.046,76;48.804,80;48.804,68
OGLE-LMC-CEP-0075;15,35;16,13;3,418770;0,000004;-2,40;-3,17;18,43;50.732,53;50.641,52;49.907,88;50.732,56;50.732,50;50.641,56;50.641,49;48.419,51;48.419,49
OGLE-LMC-CEP-1420;15,35;16,05;3,094195;0,000004;-2,28;-3,04;18,54;46.318,28;47.715,64;51.986,06;46.318,31;46.318,25;47.715,67;47.715,61;51.025,05;51.024,99
OGLE-LMC-CEP-2355;15,35;16,03;3,120576;0,000009;-2,29;-3,05;18,54;46.208,44;47.957,93;52.441,42;46.208,51;46.208,37;47.958,01;47.957,85;51.046,44;51.046,20
OGLE-LMC-CEP-2559;15,35;16,23;3,669936;0,000005;-2,48;-3,26;18,53;55.122,34;52.829,35;50.764,59;55.122,38;55.122,30;52.829,39;52.829,31;50.860,65;50.860,53
OGLE-LMC-CEP-2433;15,35;16,11;3,117261;0,000002;-2,29;-3,05;18,56;47.849,22;47.949,61;55.927,35;47.849,23;47.849,21;47.949,62;47.949,60;51.456,73;51.456,69
OGLE-LMC-CEP-2699;15,35;16,29;3,627441;0,000004;-2,47;-3,25;18,45;56.471,14;52.487,70;51.497,88;56.471,17;56.471,11;52.487,73;52.487,67;48.985,82;48.985,74
OGLE-LMC-CEP-0788;15,35;16,04;3,004537;0,000005;-2,25;-3,00;18,44;45.512,76;46.929,08;48.554,68;45.512,80;45.512,73;46.929,13;46.929,04;48.740,20;48.740,13
OGLE-LMC-CEP-1674;15,35;16,12;3,371773;0,000008;-2,38;-3,15;18,64;50.127,53;50.271,32;52.878,51;50.127,60;50.127,47;50.271,39;50.271,24;53.538,82;53.538,67
OGLE-LMC-CEP-2091;15,35;16,17;3,416990;0,000004;-2,40;-3,17;18,45;51.828,15;50.672,44;47.675,65;51.828,18;51.828,12;50.672,47;50.672,41;48.940,04;48.939,96
OGLE-LMC-CEP-2302;15,35;16,03;2,870046;0,000004;-2,20;-2,94;18,57;44.148,17;45.664,27;54.002,62;44.148,20;44.148,13;45.664,31;45.664,23;51.643,13;51.643,04
OGLE-LMC-CEP-3096;15,35;16,11;3,550361;0,000002;-2,44;-3,22;18,52;51.338,78;51.843,29;49.116,73;51.338,79;51.338,76;51.843,31;51.843,28;50.487,83;50.487,77
OGLE-LMC-CEP-0778;15,35;16,08;3,090418;0,000002;-2,28;-3,04;18,47;47.126,93;47.746,80;48.307,18;47.126,94;47.126,92;47.746,81;47.746,78;49.367,95;49.367,93
OGLE-LMC-CEP-0858;15,35;16,08;3,211242;0,000003;-2,33;-3,09;18,53;48.035,62;48.851,86;49.531,13;48.035,64;48.035,60;48.851,88;48.851,84;50.808,57;50.808,53
OGLE-LMC-CEP-1721;15,35;16,07;3,117556;0,000002;-2,29;-3,05;18,47;47.064,86;47.996,50;45.320,19;47.064,88;47.064,84;47.996,52;47.996,48;49.544,71;49.544,67
OGLE-LMC-CEP-2188;15,35;16,03;2,852923;0,000004;-2,19;-2,94;18,59;44.129,08;45.522,49;51.274,74;44.129,11;44.129,05;45.522,53;45.522,46;52.232,28;52.232,20
OGLE-LMC-CEP-2215;15,35;16,11;3,240862;0,000001;-2,34;-3,10;18,53;48.808,19;49.120,19;50.361,00;48.808,20;48.808,18;49.120,20;49.120,18;50.699,83;50.699,81
OGLE-LMC-CEP-2728;15,35;15,95;2,884123;0,000007;-2,20;-2,95;18,52;42.682,25;45.818,85;86.675,68;42.682,31;42.682,20;45.818,92;45.818,78;50.608,15;50.607,97
OGLE-LMC-CEP-3298;15,35;16,01;2,893474;0,000003;-2,21;-2,96;18,67;43.974,21;45.907,42;49.928,55;43.974,24;43.974,18;45.907,45;45.907,39;54.081,05;54.080,89
OGLE-LMC-CEP-1510;15,36;16,07;3,123810;0,000005;-2,29;-3,05;18,53;47.071,88;48.076,06;49.675,68;47.071,93;47.071,84;48.076,10;48.076,01;50.763,80;50.763,71
OGLE-LMC-CEP-0601;15,36;15,97;2,792414;0,000003;-2,16;-2,91;18,43;42.301,25;45.006,12;52.891,61;42.301,28;42.301,23;45.006,15;45.006,09;48.584,56;48.584,53
OGLE-LMC-CEP-2629;15,36;16,10;3,155177;0,000002;-2,31;-3,07;18,56;48.004,13;48.430,34;49.998,18;48.004,15;48.004,12;48.430,36;48.430,32;51.423,64;51.423,60
OGLE-LMC-CEP-3116;15,36;16,19;3,478102;0,000006;-2,42;-3,19;18,54;52.586,80;51.329,23;47.534,60;52.586,85;52.586,75;51.329,29;51.329,18;51.151,16;51.150,95
OGLE-LMC-CEP-3294;15,36;16,02;2,698797;0,000004;-2,13;-2,87;18,76;42.544,64;44.120,07;52.563,02;42.544,67;42.544,61;44.120,10;44.120,03;56.576,16;56.576,07
OGLE-LMC-CEP-0804;15,36;16,14;3,298507;0,000006;-2,36;-3,13;18,43;50.093,51;49.754,01;50.992,11;50.093,56;50.093,46;49.754,07;49.753,96;48.574,51;48.574,42
OGLE-LMC-CEP-0707;15,36;16,00;2,922651;0,000003;-2,22;-2,97;18,54;44.088,45;46.310,82;51.069,11;44.088,48;44.088,43;46.310,85;46.310,80;51.040,63;51.040,59
OGLE-LMC-CEP-1603;15,36;16,07;3,532102;0,000004;-2,44;-3,21;18,52;50.216,88;51.850,94;49.606,00;50.216,91;50.216,86;51.850,97;51.850,91;50.674,94;50.674,87
OGLE-LMC-CEP-2178;15,36;16,02;2,709986;0,000001;-2,13;-2,87;18,51;42.678,04;44.269,86;52.241,75;42.678,04;42.678,03;44.269,87;44.269,86;50.416,69;50.416,67
OGLE-LMC-CEP-1844;15,36;16,12;3,289104;0,000005;-2,35;-3,12;18,56;49.490,23;49.715,12;48.151,58;49.490,27;49.490,19;49.715,17;49.715,08;51.427,31;51.427,22
OGLE-LMC-CEP-2160;15,36;16,10;3,205818;0,000004;-2,32;-3,09;18,55;48.436,34;48.960,19;48.979,79;48.436,38;48.436,31;48.960,23;48.960,16;51.227,34;51.227,24
OGLE-LMC-CEP-2918;15,36;16,20;3,533634;0,000006;-2,44;-3,21;18,57;53.499,57;51.888,25;53.307,21;53.499,62;53.499,53;51.888,30;51.888,20;51.732,89;51.732,72
OGLE-LMC-CEP-2560;15,36;16,12;3,318209;0,000006;-2,36;-3,13;18,54;49.654,95;50.000,13;49.446,81;49.655,00;49.654,91;50.000,18;50.000,08;51.022,48;51.022,35
OGLE-LMC-CEP-0754;15,36;16,10;3,331448;0,000011;-2,37;-3,14;18,48;49.486,42;50.142,14;44.944,49;49.486,50;49.486,33;50.142,23;50.142,04;49.689,14;49.689,00
OGLE-LMC-CEP-3128;15,36;16,41;4,222647;0,000011;-2,64;-3,45;18,67;64.693,74;57.759,56;48.650,55;64.693,83;64.693,65;57.759,65;57.759,47;54.255,13;54.254,87
OGLE-LMC-CEP-3299;15,36;16,03;2,809621;0,000003;-2,17;-2,92;18,39;43.770,13;45.296,35;51.159,46;43.770,15;43.770,11;45.296,37;45.296,32;47.675,72;47.675,59
OGLE-LMC-CEP-1550;15,36;16,11;3,267756;0,000002;-2,35;-3,11;18,59;49.091,84;49.590,83;50.362,94;49.091,86;49.091,83;49.590,84;49.590,81;52.339,46;52.339,42
OGLE-LMC-CEP-1652;15,36;16,10;2,987124;0,000002;-2,24;-3,00;18,57;46.685,84;47.004,13;51.224,55;46.685,86;46.685,83;47.004,15;47.004,12;51.770,22;51.770,19
OGLE-LMC-CEP-2078;15,36;16,12;3,129030;0,000006;-2,30;-3,06;18,53;48.189,10;48.323,84;51.227,29;48.189,15;48.189,05;48.323,90;48.323,79;50.796,71;50.796,59
OGLE-LMC-CEP-2703;15,36;16,22;3,528382;0,000003;-2,44;-3,21;18,52;53.778,09;51.913,89;52.834,10;53.778,11;53.778,07;51.913,92;51.913,87;50.590,38;50.590,30
OGLE-LMC-CEP-0116;15,37;16,11;3,415054;0,000006;-2,40;-3,17;18,51;50.307,68;50.936,02;50.872,46;50.307,73;50.307,64;50.936,07;50.935,97;50.325,94;50.325,91
OGLE-LMC-CEP-2889;15,37;16,25;3,838153;0,000004;-2,53;-3,32;18,43;57.190,16;54.611,91;52.362,58;57.190,19;57.190,12;54.611,95;54.611,87;48.494,18;48.494,09
OGLE-LMC-CEP-0543;15,37;16,10;3,163485;0,000006;-2,31;-3,07;18,46;48.027,34;48.685,42;49.990,45;48.027,39;48.027,29;48.685,47;48.685,36;49.173,32;49.173,26
OGLE-LMC-CEP-0673;15,37;16,13;3,218633;0,000007;-2,33;-3,09;18,63;49.260,25;49.190,00;49.700,59;49.260,31;49.260,19;49.190,07;49.189,93;53.136,14;53.136,06
OGLE-LMC-CEP-3021;15,37;16,10;3,233820;0,000009;-2,33;-3,10;18,62;48.617,01;49.328,34;52.075,71;48.617,08;48.616,94;49.328,42;49.328,26;52.955,99;52.955,77
OGLE-LMC-CEP-2148;15,37;16,12;3,235581;0,000004;-2,34;-3,10;18,61;49.081,13;49.367,09;51.318,64;49.081,16;49.081,10;49.367,13;49.367,06;52.834,93;52.834,86
OGLE-LMC-CEP-2956;15,37;16,24;3,477635;0,000002;-2,42;-3,19;18,48;53.807,85;51.538,29;47.497,70;53.807,87;53.807,84;51.538,31;51.538,28;49.547,06;49.547,01
OGLE-LMC-CEP-1457;15,37;16,05;2,959230;0,000004;-2,23;-2,98;18,61;45.353,36;46.849,53;49.044,11;45.353,40;45.353,32;46.849,57;46.849,49;52.690,49;52.690,41
OGLE-LMC-CEP-1030;15,37;15,99;2,954879;0,000003;-2,23;-2,98;18,55;43.961,06;46.829,98;52.491,09;43.961,09;43.961,04;46.830,01;46.829,95;51.225,86;51.225,81
OGLE-LMC-CEP-1195;15,37;16,09;3,262127;0,000010;-2,35;-3,11;18,51;48.529,91;49.676,91;50.208,66;48.529,98;48.529,83;49.677,00;49.676,83;50.272,91;50.272,75
OGLE-LMC-CEP-1332;15,37;16,15;3,338243;0,000002;-2,37;-3,14;18,50;50.577,64;50.365,23;52.440,60;50.577,66;50.577,62;50.365,25;50.365,21;50.217,48;50.217,45
OGLE-LMC-CEP-1338;15,37;16,13;3,176522;0,000002;-2,31;-3,08;18,60;48.735,15;48.895,00;51.446,99;48.735,16;48.735,13;48.895,02;48.894,99;52.360,14;52.360,11
OGLE-LMC-CEP-1871;15,37;16,10;3,030724;0,000004;-2,26;-3,02;18,65;47.048,50;47.543,43;50.243,58;47.048,53;47.048,46;47.543,47;47.543,40;53.803,54;53.803,48
OGLE-LMC-CEP-2393;15,37;16,09;3,123516;0,000003;-2,29;-3,05;18,59;47.461,31;48.406,59;42.802,11;47.461,34;47.461,29;48.406,62;48.406,56;52.211,63;52.211,55
OGLE-LMC-CEP-2623;15,37;16,32;3,591750;0,000002;-2,46;-3,24;18,52;56.798,05;52.613,31;52.458,84;56.798,07;56.798,04;52.613,32;52.613,30;50.591,13;50.591,10
OGLE-LMC-CEP-2743;15,37;16,23;3,575117;0,000004;-2,45;-3,23;18,48;54.457,41;52.467,81;53.686,60;54.457,44;54.457,38;52.467,84;52.467,78;49.715,74;49.715,66
OGLE-LMC-CEP-2818;15,37;16,18;3,288226;0,000008;-2,35;-3,12;18,64;50.986,77;49.913,65;49.752,89;50.986,84;50.986,71;49.913,72;49.913,58;53.407,85;53.407,65
OGLE-LMC-CEP-3074;15,37;16,20;3,489012;0,000004;-2,42;-3,20;18,71;52.917,96;51.710,20;50.106,61;52.917,99;52.917,93;51.710,24;51.710,17;55.173,92;55.173,83
OGLE-LMC-CEP-0976;15,37;16,09;3,164937;0,000007;-2,31;-3,07;18,50;47.928,63;48.811,01;51.423,82;47.928,68;47.928,57;48.811,08;48.810,95;50.176,67;50.176,57
OGLE-LMC-CEP-2446;15,37;16,10;3,046501;0,000004;-2,27;-3,02;18,53;47.179,12;47.712,90;50.632,12;47.179,16;47.179,09;47.712,94;47.712,86;50.910,32;50.910,22
OGLE-LMC-CEP-0280;15,37;16,15;3,261665;0,000006;-2,34;-3,11;18,55;49.954,73;49.718,49;49.684,32;49.954,77;49.954,68;49.718,54;49.718,44;51.279,59;51.279,55
OGLE-LMC-CEP-2397;15,37;16,08;3,092163;0,000009;-2,28;-3,04;18,56;46.989,42;48.182,63;50.608,10;46.989,50;46.989,35;48.182,72;48.182,55;51.573,99;51.573,80
OGLE-LMC-CEP-1071;15,37;16,16;3,381293;0,000004;-2,39;-3,16;18,38;51.301,51;50.845,29;53.633,72;51.301,54;51.301,49;50.845,33;50.845,26;47.389,24;47.389,19
OGLE-LMC-CEP-2753;15,37;16,25;3,444329;0,000003;-2,41;-3,18;18,54;53.878,30;51.408,70;50.189,00;53.878,33;53.878,28;51.408,73;51.408,68;51.005,58;51.005,50
OGLE-LMC-CEP-0166;15,38;16,11;3,146243;0,000005;-2,30;-3,06;18,40;48.174,93;48.728,48;51.034,88;48.174,97;48.174,89;48.728,52;48.728,44;47.888,10;47.888,07
OGLE-LMC-CEP-0951;15,38;15,99;3,113395;0,000006;-2,29;-3,05;18,40;45.351,02;48.424,32;51.379,55;45.351,06;45.350,98;48.424,37;48.424,27;47.816,52;47.816,43
OGLE-LMC-CEP-2295;15,38;16,03;2,911571;0,000005;-2,21;-2,96;18,69;44.467,63;46.526,29;52.304,98;44.467,68;44.467,59;46.526,34;46.526,23;54.757,85;54.757,76
OGLE-LMC-CEP-1826;15,38;16,11;3,348559;0,000002;-2,38;-3,14;18,55;49.805,13;50.597,63;50.696,82;49.805,15;49.805,12;50.597,65;50.597,62;51.318,66;51.318,63
OGLE-LMC-CEP-1415;15,38;16,13;3,196086;0,000010;-2,32;-3,08;18,56;48.895,20;49.232,89;49.098,52;48.895,28;48.895,12;49.232,98;49.232,80;51.486,37;51.486,18
OGLE-LMC-CEP-1848;15,38;16,15;3,320847;0,000002;-2,37;-3,13;18,48;50.529,72;50.370,59;48.821,19;50.529,73;50.529,70;50.370,61;50.370,57;49.554,42;49.554,38
OGLE-LMC-CEP-1268;15,38;16,02;2,707384;0,000003;-2,13;-2,87;18,53;42.577,65;44.633,33;51.589,06;42.577,67;42.577,62;44.633,36;44.633,30;50.699,32;50.699,27
OGLE-LMC-CEP-1865;15,38;16,18;3,252979;0,000013;-2,34;-3,11;18,53;50.600,89;49.845,62;50.319,48;50.601,00;50.600,79;49.845,74;49.845,50;50.923,37;50.923,16
OGLE-LMC-CEP-2885;15,38;16,35;4,188516;0,000007;-2,63;-3,43;18,58;62.600,84;57.959,03;51.050,30;62.600,89;62.600,79;57.959,09;57.958,98;52.046,98;52.046,85
OGLE-LMC-CEP-3338;15,38;16,00;2,726368;0,000002;-2,14;-2,88;18,94;42.384,02;44.861,08;50.501,97;42.384,04;42.384,00;44.861,10;44.861,05;61.310,02;61.309,87
OGLE-LMC-CEP-1890;15,38;16,04;2,913601;0,000004;-2,21;-2,96;18,45;44.648,38;46.695,93;52.256,97;44.648,41;44.648,35;46.695,96;46.695,89;48.979,83;48.979,76
OGLE-LMC-CEP-2589;15,38;16,07;2,881617;0,000002;-2,20;-2,95;18,51;45.190,35;46.389,42;51.202,16;45.190,37;45.190,34;46.389,44;46.389,40;50.368,17;50.368,13
OGLE-LMC-CEP-3242;15,38;16,12;3,387903;0,000016;-2,39;-3,16;18,69;50.301,75;51.092,46;51.518,72;50.301,88;50.301,62;51.092,61;51.092,31;54.800,56;54.799,87
OGLE-LMC-CEP-1498;15,38;16,17;3,289057;0,000002;-2,35;-3,12;18,47;50.619,30;50.220,93;48.735,88;50.619,31;50.619,28;50.220,95;50.220,91;49.517,61;49.517,57
OGLE-LMC-CEP-0056;15,38;16,22;3,667048;0,000007;-2,48;-3,26;18,40;54.947,13;53.613,14;49.708,45;54.947,19;54.947,08;53.613,20;53.613,09;47.927,03;47.927,00
OGLE-LMC-CEP-0373;15,38;16,05;2,881120;0,000003;-2,20;-2,95;18,44;44.607,28;46.427,39;51.389,79;44.607,31;44.607,25;46.427,42;46.427,36;48.834,32;48.834,29
OGLE-LMC-CEP-0952;15,38;16,08;3,123234;0,000005;-2,29;-3,05;18,59;47.197,48;48.717,05;51.378,54;47.197,52;47.197,44;48.717,10;48.717,01;52.323,64;52.323,57
OGLE-LMC-CEP-1356;15,39;16,16;3,183412;0,000007;-2,32;-3,08;18,54;49.675,79;49.297,61;51.079,74;49.675,85;49.675,73;49.297,67;49.297,55;51.125,40;51.125,31
OGLE-LMC-CEP-2943;15,39;16,15;3,125907;0,000006;-2,30;-3,06;18,45;48.878,43;48.764,38;56.034,99;48.878,48;48.878,38;48.764,44;48.764,33;48.898,59;48.898,46
OGLE-LMC-CEP-0964;15,39;16,01;2,793548;0,000003;-2,17;-2,91;18,56;43.116,89;45.622,26;51.119,05;43.116,91;43.116,86;45.622,29;45.622,23;51.561,35;51.561,31
OGLE-LMC-CEP-0460;15,39;16,14;3,153435;0,000005;-2,31;-3,07;18,59;48.859,68;49.065,30;49.296,85;48.859,72;48.859,64;49.065,35;49.065,26;52.241,78;52.241,73
OGLE-LMC-CEP-0060;15,39;16,19;3,406508;0,000012;-2,40;-3,17;18,44;52.173,89;51.472,57;54.464,30;52.173,99;52.173,80;51.472,67;51.472,46;48.643,03;48.642,97
OGLE-LMC-CEP-0645;15,39;16,10;3,185059;0,000004;-2,32;-3,08;18,51;48.135,41;49.449,27;51.399,30;48.135,45;48.135,38;49.449,30;49.449,23;50.274,03;50.273,97
OGLE-LMC-CEP-1768;15,39;16,13;3,280186;0,000002;-2,35;-3,12;18,57;49.784,00;50.371,52;49.011,06;49.784,02;49.783,98;50.371,54;50.371,50;51.749,77;51.749,73
OGLE-LMC-CEP-0384;15,39;16,14;3,185565;0,000003;-2,32;-3,08;18,53;49.057,06;49.522,32;53.840,40;49.057,09;49.057,04;49.522,36;49.522,29;50.760,03;50.760,00
OGLE-LMC-CEP-0718;15,39;16,08;3,303008;0,000005;-2,36;-3,13;18,53;48.651,67;50.603,61;49.045,33;48.651,71;48.651,63;50.603,66;50.603,56;50.763,39;50.763,32
OGLE-LMC-CEP-1761;15,39;16,12;3,232707;0,000003;-2,33;-3,10;18,55;49.170,93;49.958,26;53.673,37;49.170,96;49.170,91;49.958,29;49.958,23;51.274,77;51.274,72
OGLE-LMC-CEP-1883;15,39;16,03;2,979284;0,000018;-2,24;-2,99;18,49;45.079,16;47.583,37;47.949,11;45.079,30;45.079,01;47.583,54;47.583,20;49.791,79;49.791,46
OGLE-LMC-CEP-1250;15,40;16,15;3,223402;0,000005;-2,33;-3,10;17,96;49.778,29;49.918,37;47.807,12;49.778,32;49.778,25;49.918,42;49.918,33;38.996,84;38.996,76
OGLE-LMC-CEP-0321;15,40;16,23;3,295769;0,000005;-2,36;-3,12;18,46;52.190,20;50.607,28;51.551,75;52.190,24;52.190,15;50.607,33;50.607,24;49.313,23;49.313,18
OGLE-LMC-CEP-0860;15,40;16,09;3,072101;0,000004;-2,28;-3,03;18,53;47.064,18;48.529,30;50.209,76;47.064,21;47.064,16;48.529,33;48.529,26;50.710,38;50.710,33
OGLE-LMC-CEP-2697;15,40;16,35;3,871899;0,000004;-2,54;-3,33;18,54;60.082,97;55.712,86;53.093,73;60.083,01;60.082,94;55.712,89;55.712,83;51.028,98;51.028,88
OGLE-LMC-CEP-3300;15,40;16,12;2,904300;0,000004;-2,21;-2,96;18,47;46.266,23;46.930,00;41.985,47;46.266,27;46.266,20;46.930,04;46.929,96;49.323,17;49.322,95
OGLE-LMC-CEP-0273;15,40;16,12;3,118403;0,000005;-2,29;-3,05;18,59;48.168,13;48.986,90;51.590,45;48.168,18;48.168,09;48.986,95;48.986,85;52.281,82;52.281,77
OGLE-LMC-CEP-3151;15,40;16,25;3,398847;0,000007;-2,39;-3,16;18,56;53.423,35;51.569,45;51.006,55;53.423,41;53.423,29;51.569,51;51.569,38;51.484,33;51.484,10
OGLE-LMC-CEP-0439;15,40;16,12;3,213434;0,000004;-2,33;-3,09;17,71;48.878,92;49.895,10;56.791,43;48.878,96;48.878,89;49.895,14;49.895,07;34.821,29;34.821,25
OGLE-LMC-CEP-2633;15,40;16,18;3,145817;0,000002;-2,30;-3,06;18,52;49.612,33;49.266,05;49.194,36;49.612,35;49.612,32;49.266,07;49.266,04;50.523,51;50.523,48
OGLE-LMC-CEP-1002;15,40;16,21;3,515917;0,000004;-2,43;-3,21;18,47;53.503,80;52.670,40;52.058,53;53.503,83;53.503,76;52.670,44;52.670,36;49.318,47;49.318,40
